Product Link,Image URL,Product Name,Product Price,Rating,Number of Ratings,Specifications
https://www.daraz.com.np/products/dell-vostro-14-3430-13th-gen-i3-1305u-8gb-512-ssd-1yrs-warranty-i129113605.html,https://img.drz.lazcdn.com/static/np/p/fa36d3b1a9acd702a59e7ab2c6cbbc0f.jpg_720x720q80.jpg_.webp,"DELL VOSTRO 14"" 3430 | 13th gen I3-1305U | 8GB | 512 SSD | 1yrs warranty","Rs. 68,500",0,No Ratings,
https://www.daraz.com.np/products/dell-5470-celeron-intel-uhd-8gb-ram-256gb-ssd-14-hd-i127799279.html,https://img.drz.lazcdn.com/static/np/p/fa5b57b3dae5295175b480d1623854d4.jpg_720x720q80.jpg_.webp,Dell 5470 | Celeron | Intel UHD | 8GB RAM | 256GB SSD | 14″ HD,"Rs. 37,998",0,No Ratings,Brand: No Brand; SKU: 127799279_NP-1034763143; Storage Capacity: 256GB; Ram Memory: 8GB; Display Size: 14 Inch; Operating System: Windows; Generation: 11th; Processor: Intel Celeron; CPU Cores: Quad Core
https://www.daraz.com.np/products/lenovo-thinkbook-gen-4-i5-1235u-12th-gen-16gb-ddr4-ram-512gb-ssd-14-fhd-display-backlit-keyboard-finger-print-reader-i138311726.html,https://img.drz.lazcdn.com/static/np/p/b85000c89158b14cb6ed9a551807f9b1.jpg_720x720q80.jpg_.webp,"Lenovo Thinkbook Gen 4 i5 1235U 12th Gen | 16GB DDR4 RAM | 512GB SSD | 14"" FHD Display | Backlit Keyboard | Finger Print Reader","Rs. 79,999",0,No Ratings,Brand: No Brand; SKU: 138311726_NP-1067711589; Ram Memory: 16GB; Operating System: Windows; Generation: 12th; CPU Cores: Not Specified; Storage Capacity: 512GB; Touch: No; Storage Type: SSD; Touch Pad: Yes; Display Size: 14 Inch; Wireless Connectivity: WIFI + Bluetooth; Processor: Intel Core i5; Model No.: Thinkbook
https://www.daraz.com.np/products/dynabook-tecra-toshiba-a40-g-intel-celeron-5205u-19ghz-laptop-4gb-ram-128gb-ssd-14-hd-led-windows-10-pro-genuine-i110737155.html,https://img.drz.lazcdn.com/static/np/p/5669478f602ea3eed789c80fff4cf0af.jpg_720x720q80.jpg_.webp,"Dynabook Tecra Toshiba A40-G Intel Celeron 5205U 1.9GHz Laptop, 4GB RAM, 128GB SSD, 14"" HD LED, Windows 10 Pro genuine","Rs. 32,900",0,No Ratings,Brand: No Brand; SKU: 110737155_NP-1030012643; Ram Memory: 4GB; Operating System: Windows 10; Generation: 11th; CPU Cores: Dual Core; Storage Capacity: 128GB; Touch Pad: Not Specified; Display Size: 14 Inch; Processor: Intel Celeron
https://www.daraz.com.np/products/dell-vostro-3520-intel-core-i3-12th-gen-8gb-ram-512gb-ssd-156fhd-120hz-i129210029.html,https://img.drz.lazcdn.com/static/np/p/89af36a20361bddf4a1d98368e3d262d.jpg_720x720q80.jpg_.webp,"Dell Vostro 3520 Intel Core i3 12th Gen 8GB Ram 512GB SSD 15.6""FHD 120Hz","Rs. 49,500",0,No Ratings,Brand: No Brand; SKU: 129210029_NP-1037233012; Display Size: 15.6 Inch; Operating System: Windows; CPU Cores: Hexa Core; Ram Memory: 8GB; Storage Capacity: 512GB; Processor: Intel Core i3; Generation: 12th
https://www.daraz.com.np/products/dell-vostro-3520-intel-core-i3-12th-gen-8gb-ram-256gb-nvme-ssd-156-fhd-display-i154037823.html,https://img.drz.lazcdn.com/static/np/p/614d4d6b1aac68bfa2b67c9450402afc.jpg_720x720q80.jpg_.webp,"Dell Vostro 3520 intel core i3 12th Gen 8GB RAM 256GB NVMe SSD 15.6"" FHD Display","Rs. 48,000",0,No Ratings,Brand: No Brand; SKU: 154037823_NP-1112172135; Ram Memory: 8GB
https://www.daraz.com.np/products/acer-aspire-5-ryzen-7-5700u-8gb-ram-512gb-nvme-ssd-156-fhd-ips-display-i129167122.html,https://img.drz.lazcdn.com/static/np/p/e19f01e953344f9e6d083632926bf014.jpg_720x720q80.jpg_.webp,Acer Aspire 5 Ryzen 7 5700U / 8GB RAM /512gb nvme ssd / 15.6″ FHD IPS Display,"Rs. 78,000",0,No Ratings,Brand: No Brand; SKU: 129167122_NP-1037188039; Display Size: 15.6 Inch; Operating System: Windows; CPU Cores: Octa Core; Ram Memory: 8GB; Storage Capacity: 512GB; Processor: AMD; Generation: Not Specified
https://www.daraz.com.np/products/acer-aspire-3-amd-ryzen-3-7320u-4gb-ram-256gb-ssd-156-fhd-silver-i135893745.html,https://img.drz.lazcdn.com/static/np/p/b8e1af9c506dac0e55460668fd3fe2d1.jpg_720x720q80.jpg_.webp,"Acer Aspire 3 AMD Ryzen 3 7320U | 4GB RAM | 256GB SSD | 15.6"" FHD | Silver","Rs. 45,500",0,No Ratings,Brand: No Brand; SKU: 135893745_NP-1061214001; Ram Memory: 4GB; Operating System: Windows; Generation: Not Specified; CPU Cores: Not Specified; Storage Capacity: 256GB; Display Size: 15.6 Inch; Processor: Not Specified
https://www.daraz.com.np/products/acer-aspire-5-a515-58p-intel-core-i5-1335u-processor-8gb-ram-512gb-ssd-intel-iris-xe-graphics-156-fhd-display-i129075100.html,https://img.drz.lazcdn.com/static/np/p/e96bad58c4dab9db04cbc5ce1e2180ca.jpg_720x720q80.jpg_.webp,"Acer Aspire 5 A515-58P (Intel Core i5-1335U Processor | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6"" FHD Display)","Rs. 66,900",0,No Ratings,Brand: No Brand; SKU: 129075100_NP-1037178691; Wireless Connectivity: WIFI + Bluetooth; Display Size: 15.6 Inch; Operating System: Windows; CPU Cores: Quad Core; Ram Memory: 8GB; Model No.: Acer Aspire 5 A515-58P; Touch Pad: Yes
https://www.daraz.com.np/products/acer-aspire-5-i7-13th-generation-8gb-ddr5-ram-512gb-nvme-ssd-intel-iris-xe-graphics-156-fhd-display-laptop-i131374629.html,https://img.drz.lazcdn.com/static/np/p/84a57c7d57cb2f554924f0abf53be0ac.jpg_720x720q80.jpg_.webp,"Acer Aspire 5 i7 13th Generation - 8GB DDR5 RAM - 512GB NVMe SSD - Intel iris Xe Graphics - 15.6"" FHD Display Laptop","Rs. 85,890",0,No Ratings,Brand: No Brand; SKU: 131374629_NP-1038227057
https://www.daraz.com.np/products/2024-hp-envy-x360-14-es0013dx-14th-gen-intel-core-5-120u-processor-8gb-ram-512gb-ssd-14-fhd-2-in-1-touch-screen-display-fingerprint-reader-i157845179.html,https://img.drz.lazcdn.com/static/np/p/3bbe2901b503fafad3c0ded18452ee27.jpg_720x720q80.jpg_.webp,[2024] HP Envy x360 14-ES0013dx (14th Gen Intel Core 5 120U Processor | 8GB RAM | 512GB SSD | 14″ FHD 2-in-1 Touch Screen Display | Fingerprint Reader),"Rs. 94,500",0,No Ratings,
https://www.daraz.com.np/products/acer-aspire-14-intel-core-5-120u-8-gb-ddr5-ram-512-gb-ssd-14-1920x1200-ips-win-11-2-year-warranty-i160051227.html,https://img.drz.lazcdn.com/static/np/p/945cd1571140d850a72d327d9c0edcdf.png_720x720q80.png_.webp,"Acer Aspire 14 Intel Core 5-120U | 8 GB DDR5 RAM | 512 GB SSD | 14"" (1920X1200) IPS | Win 11 | 2 Year Warranty","Rs. 83,999",0,No Ratings,
https://www.daraz.com.np/products/acer-aspire-3-i5-11th-gen-8gb-ram-512gb-ssd-156fhd-i128117004.html,https://img.drz.lazcdn.com/static/np/p/5b6059060002cd9c4ae9c2bd3ec7442b.jpg_720x720q80.jpg_.webp,Acer Aspire 3 I5-11th Gen-8GB RAM-512GB SSD -15.6FHD,"Rs. 62,998",0,No Ratings,Brand: No Brand; SKU: 128117004_NP-1035204144; Display Size: 15.6 Inch; Operating System: Windows; CPU Cores: Quad Core; Ram Memory: 8GB; Storage Capacity: 512GB; Processor: Intel Core i5; Generation: 11th
https://www.daraz.com.np/products/dell-5470-laptop-intel-celeron-processor-8-gb-ram-256-gb-ssd-14-inch-display-ote-i128359304.html,https://img.drz.lazcdn.com/static/np/p/af902d46c9209628edbe827a3b31cc44.jpg_720x720q80.jpg_.webp,Dell 5470 Laptop Intel Celeron Processor 8 GB RAM - 256 GB SSD - 14-inch Display - OTE,"Rs. 45,000",0,No Ratings,
https://www.daraz.com.np/products/dell-vostro-3520-i3-12th-gen-8gb-ram-512gb-ssd-156-fhd-120hz-display-laptop-i135893026.html,https://img.drz.lazcdn.com/static/np/p/84ee80a7b9131bda341784460e5a1a38.jpg_720x720q80.jpg_.webp,"Dell Vostro 3520 i3 12th Gen | 8GB RAM | 512GB SSD | 15.6"" FHD 120Hz Display Laptop","Rs. 50,500",0,No Ratings,Brand: No Brand; SKU: 135893026_NP-1061054433; Ram Memory: 8GB; Operating System: DOS; Generation: 12th; CPU Cores: Not Specified; Storage Capacity: 512GB; Display Size: 15.6 Inch; Processor: Intel Core i3
https://www.daraz.com.np/products/dell-latitude-7490-core-i5-7th-gen-8-gb-ram-256-gb-ssd-windows-10-i127910088.html,https://img.drz.lazcdn.com/static/np/p/69f189d976a19babc92f1e9c87c91a62.jpg_720x720q80.jpg_.webp,Dell Latitude 7490 Core I5 7th Gen 8 GB RAM 256 GB SSD Windows 10,"Rs. 65,000",0,No Ratings,Brand: No Brand; SKU: 127910088_NP-1037340349; Wireless Connectivity: WIFI + Bluetooth; Display Size: 14 Inch; Operating System: Windows 10; CPU Cores: Quad Core; Ram Memory: 8GB; Model No.: 7490; Touch Pad: Yes; Storage Capacity: 256GB; Processor: Intel Core i5; Storage Type: SSD; Touch: No; Generation: 7th
https://www.daraz.com.np/products/acer-aspire-14-core-5-120u-14th-gen-8-gb-ddr5-ram-512gb-ssd14-wuxga-ips-win-11-i134982224.html,https://img.drz.lazcdn.com/static/np/p/38039c1b55bae8f28d71a5de954b403e.jpg_720x720q80.jpg_.webp,"Acer Aspire 14 Core 5 120U 14th Gen / 8 GB DDR5 RAM/ 512GB SSD/14"" WUXGA IPS/ Win 11","Rs. 83,990",0,No Ratings,
https://www.daraz.com.np/products/acer-swift-go-14-core-i5-13500h-13th-gen-16-gb-ram-512gb-ssd14-oled-28kbacklit-keyboard-win-11-i134738904.html,https://img.drz.lazcdn.com/static/np/p/a0f9b57603a64db79ffa41e9c7ee1dc4.jpg_720x720q80.jpg_.webp,"Acer Swift GO 14 Core i5-13500H 13th Gen / 16 GB RAM/ 512GB SSD/14"" OLED 2.8K/Backlit Keyboard/ Win 11","Rs. 109,990",0,No Ratings,
https://www.daraz.com.np/products/acer-aspire-go-14-amd-ryzen-5-7520u-8-gb-ddr5-ram-512gb-ssd14-wuxga-win-11-i134994004.html,https://img.drz.lazcdn.com/static/np/p/76b80c518e5f96f6047af61e0595f6c6.jpg_720x720q80.jpg_.webp,"Acer Aspire GO 14 AMD Ryzen 5 - 7520U / 8 GB DDR5 RAM/ 512GB SSD/14"" WUXGA / Win 11","Rs. 68,990",0,No Ratings,
https://www.daraz.com.np/products/asus-e410m-10th-gen-celeron-4-gb-128-gb-14-8-hour-black-blue-genuine-win-10-i122782518.html,https://img.drz.lazcdn.com/static/np/p/5f0d740ccd7fbb2e65c6fb74e9300d30.jpg_720x720q80.jpg_.webp,"ASUS E410M - 10th Gen, Celeron, 4 GB, 128 GB, 14"", 8 Hour, BLACK, BLUE, GENUINE WIN 10","Rs. 45,000",0,No Ratings,Brand: No Brand; SKU: 122782518_NP-1033384054; Ram Memory: 4GB; Operating System: Windows 10; Generation: 10th; CPU Cores: Not Specified; Storage Capacity: 128GB; Storage Type: SSD; Display Size: 14 Inch; Wireless Connectivity: WIFI + Bluetooth; Processor: Intel; Model No.: E410M
https://www.daraz.com.np/products/dell-vostro-3520-i3-12th-gen-16gb-ram-512gb-ssd-156-120hz-fhd-display-laptop-i137572340.html,https://img.drz.lazcdn.com/static/np/p/2968e517c75fb46aca5c89a7c1535844.jpg_720x720q80.jpg_.webp,"Dell Vostro 3520 i3 12th Gen | 16GB RAM | 512GB SSD | 15.6"" 120Hz FHD Display Laptop","Rs. 54,000",0,No Ratings,
https://www.daraz.com.np/products/lenovo-ideapad-1-15lgl7-11thgen-intel-celeron-n4020-8gb-ddr4-ram-256gb-ssd-156-hd-display-i146975115.html,https://img.drz.lazcdn.com/static/np/p/0a4f7edec8451dc85b198aa13d9e9e1e.jpg_720x720q80.jpg_.webp,"Lenovo Ideapad 1 15lGL7 11thGen Intel Celeron N4020 8GB DDR4 RAM 256GB SSD 15.6""' HD Display","Rs. 38,000",0,No Ratings,Brand: No Brand; SKU: 146975115_NP-1098805181; Display Size: 15.6 Inch; Operating System: Windows; CPU Cores: Not Specified; Ram Memory: 8GB; Storage Capacity: 256GB; Processor: Intel Celeron; Generation: Not Specified
https://www.daraz.com.np/products/lenovo-ip-1-ryzen-5-7520u-8gb-ram512gb-ssd-156-display-i128117008.html,https://img.drz.lazcdn.com/static/np/p/5a825ac6fc9654fc01e0efac7a80365b.png_720x720q80.png_.webp,Lenovo IP 1 Ryzen 5 7520U 8GB RAM/512GB SSD/ 15.6 Display,"Rs. 61,197",0,No Ratings,Brand: No Brand; SKU: 128117008_NP-1035198398; Display Size: 15.6 Inch; Operating System: Windows; CPU Cores: Quad Core; Ram Memory: 8GB; Storage Capacity: 512GB; Processor: AMD; Generation: Not Specified
https://www.daraz.com.np/products/lenovo-ideapad-slim-3-i5-13th-gen-8gb-ram-512gb-ssd-156-fhd-backlight-keyboard-i128495233.html,https://img.drz.lazcdn.com/static/np/p/38e06c07d157db3e25dc2d897f382b8e.jpg_720x720q80.jpg_.webp,"Lenovo IdeaPad Slim 3 i5 13th Gen 8GB RAM 512GB SSD 15.6"" FHD Backlight Keyboard","Rs. 69,990",0,No Ratings,Brand: No Brand; SKU: 128495233_NP-1036005202; Display Size: 15.6 Inch; Operating System: Windows; CPU Cores: Octa Core; Ram Memory: 8GB; Storage Capacity: 512GB; Processor: Intel Core i5; Generation: 13th
https://www.daraz.com.np/products/acer-aspire-go-14-2024-ryzen-5-7520u-16gb-ram-512gb-ssd-14-wuxga-display-i151789658.html,https://img.drz.lazcdn.com/g/kf/S22496396f8be4b8bbba3c3008d2abbd6M.jpg_720x720q80.jpg_.webp,"Acer Aspire GO 14 2024 Ryzen 5 7520U | 16GB RAM | 512GB SSD | 14"" WUXGA Display","Rs. 68,999",0,No Ratings,Brand: No Brand; SKU: 151789658_NP-1107594467; Ram Memory: 16GB; Operating System: Windows; Generation: Not Specified; CPU Cores: Not Specified; Storage Capacity: 512GB; Touch: No; Storage Type: SSD; Touch Pad: Yes; Display Size: 14 Inch; Wireless Connectivity: WIFI + Bluetooth; Processor: Ryzen 5 Quad Core; Model No.: Aspire Go 14
https://www.daraz.com.np/products/lenovo-thinbook-14-g-4i5-1235u-processor16gb-ram512gb-ssd14-inch-fhd-i150198553.html,https://img.drz.lazcdn.com/g/kf/S9456e23253db4c36a2f7e5877520db1cY.jpg_720x720q80.jpg_.webp,Lenovo Thinbook 14 G-4/i5-1235U Processor/16GB RAM/512GB SSD/14 inch/ FHD,"Rs. 78,650",0,No Ratings,Brand: No Brand; SKU: 150198553_NP-1105575121; Ram Memory: 16GB; Operating System: Windows; Generation: 12th; CPU Cores: Deca Core; Storage Capacity: 512GB; Touch: No; Storage Type: SSD; Touch Pad: Yes; Display Size: 14 Inch; Wireless Connectivity: WIFI + Bluetooth; Processor: Intel Core i5; Model No.: Thinbook 14 G4
https://www.daraz.com.np/products/acer-swift-i159629455.html,https://img.drz.lazcdn.com/static/np/p/e89215b2b17621b111b464e03d047615.jpg_720x720q80.jpg_.webp,Acer Swift Go Ultra 5,"Rs. 106,000",0,No Ratings,Brand: No Brand; SKU: 159629455_NP-1143288595; Storage Capacity: ; Ram Memory: 
https://www.daraz.com.np/products/dell-inspiron-7405-2in1-touch-screen-360-ryzen-5-4500u-8gb-ram256gb-ssd14-inch-fhdwin10-home-laptop-i110322231.html,https://img.drz.lazcdn.com/static/np/p/79ebd3d90654489e403d0304862caa7c.jpg_720x720q80.jpg_.webp,Dell Inspiron 7405 2in1 Touch Screen 360 Ryzen 5 4500U 8GB RAM/256GB SSD/14 Inch FHD/Win10 Home Laptop,"Rs. 93,499",0,No Ratings,Brand: No Brand; SKU: 110322231_NP-1029889298; Ram Memory: 8GB; Operating System: Windows 10; Generation: 10th; CPU Cores: Dual Core; Storage Capacity: 256GB; Touch Pad: Not Specified; Display Size: 14 Inch; Processor: Ryzen 5
https://www.daraz.com.np/products/dell-latitude-5490-i5-8th-gen-8gb-256-m2-ssd-14-business-notebook-i129209973.html,https://img.drz.lazcdn.com/g/kf/Se578428f7f394c61ac48ee68fed8b6ccu.jpg_720x720q80.jpg_.webp,Dell Latitude 5490 i5-8th Gen 8GB 256 M.2 SSD 14″ Business Notebook,"Rs. 72,000",0,No Ratings,
https://www.daraz.com.np/products/dell-inspiron-15-3530-i3-1305u-8gb-ram-512-gb-ssd-intel-uhd-fhd-display-156-inch-black-i136667122.html,https://img.drz.lazcdn.com/static/np/p/690682047ce8278c6e93bac22be59c44.jpg_720x720q80.jpg_.webp,DELL INSPIRON 15 3530 - i3 1305U | 8GB RAM | 512 GB SSD | Intel UHD | FHD Display 15.6-inch | Black,"Rs. 69,999",0,No Ratings,Brand: No Brand; SKU: 136667122_NP-1063279993; Ram Memory: 8GB; Operating System: Not Specified; Generation: 13th; CPU Cores: Quad Core; Storage Capacity: 512GB; Touch: No; Storage Type: SSD; Touch Pad: Yes; Display Size: 15.6 Inch; Wireless Connectivity: WIFI + Bluetooth; Processor: Intel Core i3; Model No.: 
https://www.daraz.com.np/products/hp-victus-amd-ryzen-5-7535hs-16gb-ram-512gb-ssd-rtx-2050-4gb-156-fhd-144hz-display-i135764577.html,https://img.drz.lazcdn.com/static/np/p/b43b3b367518fcaaca824c6efa6f4bc5.jpg_720x720q80.jpg_.webp,"HP Victus AMD Ryzen 5 7535HS | 16GB RAM | 512GB SSD | RTX 2050 4GB | 15.6"" FHD 144hz Display","Rs. 97,999",0,No Ratings,Brand: No Brand; SKU: 135764577_NP-1060877658; Ram Memory: 16GB; Operating System: Windows; Generation: 11th; CPU Cores: Hexa Core; Storage Capacity: 512GB; Display Size: 15.6 Inch; Processor: Ryzen 5 Hexa Core
https://www.daraz.com.np/products/hp-250-g10-intel-core-i5-1335u-13th-gen-8gb-ddr4-512gb-nvme-ssd-156-fhd-display-dark-ash-silver-i146955168.html,https://img.drz.lazcdn.com/static/np/p/84b22f723b4649f5bf27417ba17b6e04.jpg_720x720q80.jpg_.webp,"HP 250 G10 | INTEL CORE i5 1335U 13TH GEN | 8GB DDR4 | 512GB NVMe SSD | 15.6"" FHD DISPLAY | DARK ASH SILVER","Rs. 71,999",0,No Ratings,Brand: No Brand; SKU: 146955168_NP-1098739306; Ram Memory: 8GB; Operating System: Windows; Generation: 13th; CPU Cores: Not Specified; Storage Capacity: 512GB; Touch: No; Storage Type: SSD; Touch Pad: Yes; Display Size: 15.6 Inch; Processor: Intel Core i5; Model No.: 250 G9
https://www.daraz.com.np/products/dell-vostro-3520-i7-12th-gen-16gb-ram-512gb-ssd-intel-uhd-156-fhd-120hz-display-laptop-i135971799.html,https://img.drz.lazcdn.com/static/np/p/35ef80855e33a971dafca945cb365327.jpg_720x720q80.jpg_.webp,Dell Vostro 3520 i7 12th Gen | 16GB RAM | 512GB SSD | Intel UHD | 15.6″ FHD 120Hz Display Laptop,"Rs. 94,000",0,No Ratings,Brand: No Brand; SKU: 135971799_NP-1061203973; Ram Memory: 16GB; Operating System: Windows; Generation: 12th; CPU Cores: Not Specified; Storage Capacity: 512GB; Display Size: 15.6; Processor: Intel Core i7
https://www.daraz.com.np/products/acer-swift-go-14-2024-intel-core-ultra-5-125h-processor-16gb-ram-512gb-ssd-intel-arc-graphics-14-inch-wqxga-28k-ips-display-ai-integrated-i154559521.html,https://img.drz.lazcdn.com/static/np/p/1759d939e9ea71815a82b65851324c5c.png_720x720q80.png_.webp,Acer Swift Go 14 2024 (Intel Core Ultra 5 125H Processor | 16GB RAM | 512GB SSD | Intel Arc Graphics | 14-inch WQXGA+ 2.8K IPS Display | AI Integrated,"Rs. 110,210",0,No Ratings,
https://www.daraz.com.np/products/lenovo-ideapad-slim-3-15amn8-amd-ryzen-5-7520u-processor-8gb-ram-512gb-ssd-156-fhd-1920-x-1080-ips-display-i154557546.html,https://img.drz.lazcdn.com/static/np/p/c852e25b1d02fdfabf872730da606d57.png_720x720q80.png_.webp,"Lenovo IdeaPad Slim 3 15AMN8 (AMD Ryzen 5 7520U Processor | 8GB RAM | 512GB SSD | 15.6"" FHD (1920 x 1080) IPS Display","Rs. 59,500",0,No Ratings,
https://www.daraz.com.np/products/dell-vostro-3520-i3-1215u-6-cores-8gb-ram512gb-ssd156-display-i128111415.html,https://img.drz.lazcdn.com/static/np/p/8b5341dead82b67a871e53cd94fe103c.jpg_720x720q80.jpg_.webp,Dell Vostro 3520 I3-1215U (6 cores) 8GB RAM/512GB SSD/15.6 Display,"Rs. 52,998",0,No Ratings,Brand: No Brand; SKU: 128111415_NP-1035204070; Display Size: 15.6 Inch; Operating System: Windows; CPU Cores: Octa Core; Ram Memory: 8GB; Storage Capacity: 512GB; Processor: Intel Core i3; Generation: 12th
https://www.daraz.com.np/products/dell-latitude-e7490-corei7-8th-gen-8gb-256gb-14backlit-keyboard-i113690587.html,https://img.drz.lazcdn.com/static/np/p/2c857d91eab4c9c4e9ef1d1efdbfb2d0.png_720x720q80.png_.webp,Dell Latitude e7490 Corei7 8th Gen 8gb 256gb 14”Backlit Keyboard,"Rs. 55,000",0,No Ratings,Brand: No Brand; SKU: 113690587_NP-1030940313; Generation: 8th; CPU Cores: Quad Core; Wireless Connectivity: Cellular (3G/4G); Processor: Intel Core i7; Model No.: dell e7490; Ram Memory: 8GB; Operating System: Windows 10; Storage Capacity: 256GB; Touch: No; Storage Type: SSD; Touch Pad: Yes; Display Size: 14 Inch
https://www.daraz.com.np/products/dell-vostro-3510-i5-11-gen-8-gb-ddr4-ram-256-gb-ssd-240-ghz-to-420-ghz-i127990535.html,https://img.drz.lazcdn.com/static/np/p/63317a46a6aeec836b9b32c5b42e8da1.jpg_720x720q80.jpg_.webp,"Dell Vostro 3510 I5 11 Gen, 8 Gb Ddr4 Ram, 256 Gb Ssd, 2.40 Ghz To 4.20 Ghz","Rs. 66,000",0,No Ratings,Brand: No Brand; SKU: 127990535_NP-1036036631; Wireless Connectivity: WIFI + Bluetooth; Display Size: 15.6 Inch; Operating System: Windows; CPU Cores: Quad Core; Ram Memory: 8GB; Model No.: Vostro 3510; Touch Pad: Yes; Storage Capacity: 250GB; Processor: Intel Core i5; Storage Type: SSD
https://www.daraz.com.np/products/hp-victus-ryzen-5-7535hs-8gb-512gb-ssd-rtx-2050-4gb-156-fhd-144hz-i154212435.html,https://img.drz.lazcdn.com/static/np/p/12fee4b0271859468eb9622490be1a47.jpg_720x720q80.jpg_.webp,HP Victus Ryzen 5 7535HS 8GB 512GB SSD RTX 2050 4GB 15.6″ FHD 144Hz,"Rs. 110,000",0,No Ratings,Brand: No Brand; SKU: 154212435_NP-1112487023; Display Size: Not Specified; Operating System: Windows; Processor: AMD; Generation: 13th
